SLAVE_ID,GROUP_ID,FLOW_VALUE,DIGITAL_INPUT,DATE,TIME
4-,3G,0000.00,0,07/11/2020,00:26:33
3-,3G,0003.29,0,07/11/2020,00:26:35
2-,3G,0000.00,0,07/11/2020,00:26:37
4-,3G,0000.00,0,07/11/2020,00:26:42
3-,3G,0000.00,0,07/11/2020,00:26:44
2-,3G,0003.37,0,07/11/2020,00:26:46
4-,3G,0002.32,0,07/11/2020,00:26:51
3-,3G,0000.00,0,07/11/2020,00:26:53
2-,3G,0001.63,0,07/11/2020,00:26:55
4-,3G,0003.29,0,07/11/2020,00:27:00
3-,3G,0002.98,0,07/11/2020,00:27:02
2-,3G,0000.00,0,07/11/2020,00:27:04
4-,3G,0000.00,0,07/11/2020,00:27:09
3-,3G,0003.29,0,07/11/2020,00:27:11
2-,3G,0000.00,0,07/11/2020,00:27:13
4-,3G,0000.00,0,07/11/2020,00:27:18
3-,3G,0000.00,0,07/11/2020,00:27:20
2-,3G,0003.33,0,07/11/2020,00:27:22
4-,3G,0002.21,0,07/11/2020,00:27:27
3-,3G,0000.00,0,07/11/2020,00:27:29
2-,3G,0001.39,0,07/11/2020,00:27:31
4-,3G,0003.33,0,07/11/2020,00:27:36
3-,3G,0003.01,0,07/11/2020,00:27:38
2-,3G,0000.00,0,07/11/2020,00:27:40
4-,3G,0000.00,0,07/11/2020,00:27:45
3-,3G,0003.29,0,07/11/2020,00:27:47
2-,3G,0000.00,0,07/11/2020,00:27:49
4-,3G,0000.00,0,07/11/2020,00:27:54
3-,3G,0000.00,0,07/11/2020,00:27:56
2-,3G,0003.29,0,07/11/2020,00:27:58
4-,3G,0002.40,0,07/11/2020,00:28:03
3-,3G,0000.00,0,07/11/2020,00:28:05
2-,3G,0001.09,0,07/11/2020,00:28:07
4-,3G,0003.24,0,07/11/2020,00:28:12
3-,3G,0003.01,0,07/11/2020,00:28:14
2-,3G,0001.09,0,07/11/2020,00:28:15
4-,3G,0000.00,0,07/11/2020,00:28:21
3-,3G,0003.29,0,07/11/2020,00:28:23
2-,3G,0000.00,0,07/11/2020,00:28:25
4-,3G,0000.00,0,07/11/2020,00:28:30
3-,3G,0000.00,0,07/11/2020,00:28:32
2-,3G,0003.39,0,07/11/2020,00:28:34
4-,3G,0002.62,0,07/11/2020,00:28:39
3-,3G,0000.00,0,07/11/2020,00:28:41
2-,3G,0000.94,0,07/11/2020,00:28:43
4-,3G,0003.33,0,07/11/2020,00:28:48
3-,3G,0002.96,0,07/11/2020,00:28:50
2-,3G,0000.00,0,07/11/2020,00:28:52
4-,3G,0000.00,0,07/11/2020,00:28:57
3-,3G,0003.29,0,07/11/2020,00:28:59
2-,3G,0000.00,0,07/11/2020,00:29:01
4-,3G,0000.00,0,07/11/2020,00:29:06
3-,3G,0000.00,0,07/11/2020,00:29:08
2-,3G,0003.35,0,07/11/2020,00:29:10
4-,3G,0002.60,0,07/11/2020,00:29:15
3-,3G,0000.00,0,07/11/2020,00:29:17
2-,3G,0000.83,0,07/11/2020,00:29:19
4-,3G,0003.33,0,07/11/2020,00:29:24
3-,3G,0003.03,0,07/11/2020,00:29:26
2-,3G,0000.00,0,07/11/2020,00:29:28
4-,3G,0000.00,0,07/11/2020,00:29:33
3-,3G,0003.26,0,07/11/2020,00:29:35
2-,3G,0000.00,0,07/11/2020,00:29:37
4-,3G,0000.00,0,07/11/2020,00:29:42
3-,3G,0000.00,0,07/11/2020,00:29:44
2-,3G,0003.44,0,07/11/2020,00:29:46
4-,3G,0002.66,0,07/11/2020,00:29:51
3-,3G,0000.00,0,07/11/2020,00:29:53
2-,3G,0000.55,0,07/11/2020,00:29:55
4-,3G,0003.33,0,07/11/2020,00:30:00
3-,3G,0002.94,0,07/11/2020,00:30:02
2-,3G,0000.00,0,07/11/2020,00:30:04
4-,3G,0000.00,0,07/11/2020,00:30:09
3-,3G,0003.26,0,07/11/2020,00:30:11
2-,3G,0000.00,0,07/11/2020,00:30:13
4-,3G,0000.00,0,07/11/2020,00:30:18
3-,3G,0000.00,0,07/11/2020,00:30:20
2-,3G,0003.33,0,07/11/2020,00:30:22
4-,3G,0002.70,0,07/11/2020,00:30:27
3-,3G,0000.00,0,07/11/2020,00:30:29
2-,3G,0000.47,0,07/11/2020,00:30:31
4-,3G,0003.33,0,07/11/2020,00:30:36
3-,3G,0002.98,0,07/11/2020,00:30:38
2-,3G,0000.00,0,07/11/2020,00:30:40
4-,3G,0000.00,0,07/11/2020,00:30:45
3-,3G,0003.29,0,07/11/2020,00:30:47
2-,3G,0000.00,0,07/11/2020,00:30:49
4-,3G,0000.00,0,07/11/2020,00:30:54
3-,3G,0000.00,0,07/11/2020,00:30:56
2-,3G,0003.39,0,07/11/2020,00:30:58
4-,3G,0002.70,0,07/11/2020,00:31:03
3-,3G,0000.00,0,07/11/2020,00:31:05
2-,3G,0000.32,0,07/11/2020,00:31:07
4-,3G,0003.31,0,07/11/2020,00:31:12
3-,3G,0003.03,0,07/11/2020,00:31:14
2-,3G,0000.00,0,07/11/2020,00:31:16
4-,3G,0000.00,0,07/11/2020,00:31:21
3-,3G,0003.26,0,07/11/2020,00:31:23
2-,3G,0000.00,0,07/11/2020,00:31:26
4-,3G,0000.00,0,07/11/2020,00:31:30
3-,3G,0000.00,0,07/11/2020,00:31:32
2-,3G,0003.39,0,07/11/2020,00:31:34
4-,3G,0002.64,0,07/11/2020,00:31:39
3-,3G,0000.00,0,07/11/2020,00:31:41
2-,3G,0000.10,0,07/11/2020,00:31:43
4-,3G,0003.33,0,07/11/2020,00:31:48
3-,3G,0003.01,0,07/11/2020,00:31:50
2-,3G,0000.00,0,07/11/2020,00:31:53
4-,3G,0000.00,0,07/11/2020,00:31:57
3-,3G,0003.29,0,07/11/2020,00:31:59
2-,3G,0000.00,0,07/11/2020,00:32:02
4-,3G,0000.00,0,07/11/2020,00:32:06
3-,3G,0000.00,0,07/11/2020,00:32:08
2-,3G,0003.39,0,07/11/2020,00:32:11
4-,3G,0002.66,0,07/11/2020,00:32:15
3-,3G,0000.00,0,07/11/2020,00:32:17
2-,3G,0000.00,0,07/11/2020,00:32:20
4-,3G,0003.24,0,07/11/2020,00:32:24
3-,3G,0002.98,0,07/11/2020,00:32:26
2-,3G,0000.00,0,07/11/2020,00:32:29
4-,3G,0000.00,0,07/11/2020,00:32:33
3-,3G,0003.29,0,07/11/2020,00:32:35
2-,3G,0000.00,0,07/11/2020,00:32:38
4-,3G,0000.00,0,07/11/2020,00:32:42
3-,3G,0000.00,0,07/11/2020,00:32:44
2-,3G,0003.39,0,07/11/2020,00:32:47
4-,3G,0002.64,0,07/11/2020,00:32:51
3-,3G,0000.00,0,07/11/2020,00:32:53
2-,3G,0000.00,0,07/11/2020,00:32:56
4-,3G,0003.31,0,07/11/2020,00:33:00
3-,3G,0003.09,0,07/11/2020,00:33:02
2-,3G,0000.00,0,07/11/2020,00:33:05
4-,3G,0000.00,0,07/11/2020,00:33:09
3-,3G,0003.46,0,07/11/2020,00:33:11
2-,3G,0000.04,0,07/11/2020,00:33:14
4-,3G,0000.00,0,07/11/2020,00:33:18
3-,3G,0000.00,0,07/11/2020,00:33:20
2-,3G,0003.29,0,07/11/2020,00:33:23
4-,3G,0002.64,0,07/11/2020,00:33:27
3-,3G,0000.00,0,07/11/2020,00:33:29
2-,3G,0000.00,0,07/11/2020,00:33:32
4-,3G,0003.33,0,07/11/2020,00:33:36
3-,3G,0003.01,0,07/11/2020,00:33:38
2-,3G,0000.00,0,07/11/2020,00:33:41
4-,3G,0000.00,0,07/11/2020,00:33:45
3-,3G,0003.26,0,07/11/2020,00:33:47
2-,3G,0000.02,0,07/11/2020,00:33:50
4-,3G,0000.00,0,07/11/2020,00:33:54
3-,3G,0000.00,0,07/11/2020,00:33:56
2-,3G,0003.26,0,07/11/2020,00:33:59
4-,3G,0002.62,0,07/11/2020,00:34:03
3-,3G,0000.00,0,07/11/2020,00:34:05
2-,3G,0003.26,0,07/11/2020,00:34:07
4-,3G,0003.33,0,07/11/2020,00:34:12
3-,3G,0003.09,0,07/11/2020,00:34:14
2-,3G,0000.00,0,07/11/2020,00:34:17
4-,3G,0000.00,0,07/11/2020,00:34:21
3-,3G,0003.29,0,07/11/2020,00:34:23
2-,3G,0000.06,0,07/11/2020,00:34:26
4-,3G,0000.00,0,07/11/2020,00:34:30
3-,3G,0000.00,0,07/11/2020,00:34:32
2-,3G,0003.44,0,07/11/2020,00:34:35
4-,3G,0002.66,0,07/11/2020,00:34:39
3-,3G,0000.00,0,07/11/2020,00:34:41
2-,3G,0000.00,0,07/11/2020,00:34:44
4-,3G,0003.33,0,07/11/2020,00:34:48
3-,3G,0003.22,0,07/11/2020,00:34:50
2-,3G,0000.00,0,07/11/2020,00:34:53
4-,3G,0000.00,0,07/11/2020,00:34:57
3-,3G,0003.26,0,07/11/2020,00:34:59
2-,3G,0000.00,0,07/11/2020,00:35:02
4-,3G,0000.00,0,07/11/2020,00:35:06
3-,3G,0000.00,0,07/11/2020,00:35:08
2-,3G,0003.29,0,07/11/2020,00:35:11
4-,3G,0002.62,0,07/11/2020,00:35:15
3-,3G,0000.00,0,07/11/2020,00:35:17
2-,3G,0000.00,0,07/11/2020,00:35:20
4-,3G,0003.29,0,07/11/2020,00:35:24
3-,3G,0003.22,0,07/11/2020,00:35:26
2-,3G,0000.00,0,07/11/2020,00:35:29
4-,3G,0000.00,0,07/11/2020,00:35:33
3-,3G,0003.26,0,07/11/2020,00:35:35
2-,3G,0000.00,0,07/11/2020,00:35:38
4-,3G,0000.00,0,07/11/2020,00:35:42
3-,3G,0000.00,0,07/11/2020,00:35:44
2-,3G,0003.33,0,07/11/2020,00:35:47
4-,3G,0002.66,0,07/11/2020,00:35:51
3-,3G,0000.00,0,07/11/2020,00:35:53
2-,3G,0000.00,0,07/11/2020,00:35:56
4-,3G,0003.26,0,07/11/2020,00:36:00
3-,3G,0003.26,0,07/11/2020,00:36:02
2-,3G,0000.00,0,07/11/2020,00:36:05
4-,3G,0000.00,0,07/11/2020,00:36:09
3-,3G,0003.29,0,07/11/2020,00:36:11
2-,3G,0000.00,0,07/11/2020,00:36:14
4-,3G,0000.00,0,07/11/2020,00:36:18
3-,3G,0000.00,0,07/11/2020,00:36:20
2-,3G,0003.31,0,07/11/2020,00:36:23
4-,3G,0002.68,0,07/11/2020,00:36:27
3-,3G,0000.00,0,07/11/2020,00:36:29
2-,3G,0003.31,0,07/11/2020,00:36:32
4-,3G,0003.26,0,07/11/2020,00:36:36
3-,3G,0003.24,0,07/11/2020,00:36:38
2-,3G,0000.00,0,07/11/2020,00:36:41
4-,3G,0000.00,0,07/11/2020,00:36:45
3-,3G,0003.29,0,07/11/2020,00:36:47
2-,3G,0000.00,0,07/11/2020,00:36:50
4-,3G,0000.00,0,07/11/2020,00:36:54
3-,3G,0000.00,0,07/11/2020,00:36:56
2-,3G,0003.29,0,07/11/2020,00:36:59
4-,3G,0002.64,0,07/11/2020,00:37:03
3-,3G,0000.00,0,07/11/2020,00:37:05
2-,3G,0000.00,0,07/11/2020,00:37:08
4-,3G,0003.24,0,07/11/2020,00:37:12
3-,3G,0003.22,0,07/11/2020,00:37:14
2-,3G,0000.00,0,07/11/2020,00:37:17
4-,3G,0000.00,0,07/11/2020,00:37:21
3-,3G,0003.29,0,07/11/2020,00:37:23
2-,3G,0000.00,0,07/11/2020,00:37:26
4-,3G,0000.00,0,07/11/2020,00:37:30
3-,3G,0000.00,0,07/11/2020,00:37:32
2-,3G,0003.29,0,07/11/2020,00:37:35
4-,3G,0002.90,0,07/11/2020,00:37:39
3-,3G,0000.00,0,07/11/2020,00:37:41
2-,3G,0000.00,0,07/11/2020,00:37:44
4-,3G,0003.26,0,07/11/2020,00:37:48
3-,3G,0003.20,0,07/11/2020,00:37:50
2-,3G,0000.00,0,07/11/2020,00:37:53
4-,3G,0000.00,0,07/11/2020,00:37:57
3-,3G,0003.26,0,07/11/2020,00:37:59
2-,3G,0000.00,0,07/11/2020,00:38:02
4-,3G,0000.00,0,07/11/2020,00:38:06
3-,3G,0000.00,0,07/11/2020,00:38:08
2-,3G,0003.29,0,07/11/2020,00:38:11
4-,3G,0002.94,0,07/11/2020,00:38:15
3-,3G,0000.00,0,07/11/2020,00:38:17
2-,3G,0000.00,0,07/11/2020,00:38:20
4-,3G,0003.26,0,07/11/2020,00:38:24
3-,3G,0003.20,0,07/11/2020,00:38:26
2-,3G,0000.00,0,07/11/2020,00:38:29
4-,3G,0000.00,0,07/11/2020,00:38:33
3-,3G,0003.29,0,07/11/2020,00:38:35
2-,3G,0000.08,0,07/11/2020,00:38:38
4-,3G,0000.00,0,07/11/2020,00:38:42
3-,3G,0000.00,0,07/11/2020,00:38:44
2-,3G,0003.31,0,07/11/2020,00:38:47
4-,3G,0002.98,0,07/11/2020,00:38:51
3-,3G,0000.00,0,07/11/2020,00:38:53
2-,3G,0000.00,0,07/11/2020,00:38:56
4-,3G,0003.26,0,07/11/2020,00:39:00
3-,3G,0003.20,0,07/11/2020,00:39:02
2-,3G,0000.00,0,07/11/2020,00:39:05
4-,3G,0000.00,0,07/11/2020,00:39:09
3-,3G,0003.26,0,07/11/2020,00:39:11
2-,3G,0000.53,0,07/11/2020,00:39:14
4-,3G,0000.00,0,07/11/2020,00:39:18
3-,3G,0000.00,0,07/11/2020,00:39:20
2-,3G,0003.29,0,07/11/2020,00:39:23
4-,3G,0002.94,0,07/11/2020,00:39:27
3-,3G,0000.00,0,07/11/2020,00:39:29
2-,3G,0000.00,0,07/11/2020,00:39:32
4-,3G,0003.29,0,07/11/2020,00:39:36
3-,3G,0003.22,0,07/11/2020,00:39:38
2-,3G,0000.00,0,07/11/2020,00:39:41
4-,3G,0000.00,0,07/11/2020,00:39:45
3-,3G,0003.29,0,07/11/2020,00:39:47
2-,3G,0000.64,0,07/11/2020,00:39:50
4-,3G,0000.00,0,07/11/2020,00:39:54
3-,3G,0003.29,0,07/11/2020,00:39:56
2-,3G,0003.29,0,07/11/2020,00:39:59
4-,3G,0002.92,0,07/11/2020,00:40:03
3-,3G,0000.00,0,07/11/2020,00:40:05
2-,3G,0000.00,0,07/11/2020,00:40:08
4-,3G,0003.29,0,07/11/2020,00:40:12
3-,3G,0003.20,0,07/11/2020,00:40:14
2-,3G,0000.00,0,07/11/2020,00:40:17
4-,3G,0000.00,0,07/11/2020,00:40:21
3-,3G,0003.29,0,07/11/2020,00:40:23
2-,3G,0000.83,0,07/11/2020,00:40:26
4-,3G,0000.00,0,07/11/2020,00:40:30
3-,3G,0000.00,0,07/11/2020,00:40:32
2-,3G,0003.39,0,07/11/2020,00:40:35
4-,3G,0002.94,0,07/11/2020,00:40:39
3-,3G,0000.00,0,07/11/2020,00:40:41
2-,3G,0000.00,0,07/11/2020,00:40:44
4-,3G,0003.29,0,07/11/2020,00:40:48
3-,3G,0003.22,0,07/11/2020,00:40:50
2-,3G,0000.00,0,07/11/2020,00:40:53
4-,3G,0000.00,0,07/11/2020,00:40:57
3-,3G,0003.29,0,07/11/2020,00:40:59
2-,3G,0001.11,0,07/11/2020,00:41:02
4-,3G,0000.00,0,07/11/2020,00:41:06
3-,3G,0000.00,0,07/11/2020,00:41:08
2-,3G,0003.29,0,07/11/2020,00:41:11
4-,3G,0002.94,0,07/11/2020,00:41:15
3-,3G,0000.00,0,07/11/2020,00:41:17
2-,3G,0000.00,0,07/11/2020,00:41:20
4-,3G,0003.26,0,07/11/2020,00:41:24
3-,3G,0003.22,0,07/11/2020,00:41:26
2-,3G,0000.00,0,07/11/2020,00:41:29
4-,3G,0000.00,0,07/11/2020,00:41:33
3-,3G,0003.44,0,07/11/2020,00:41:35
2-,3G,0001.11,0,07/11/2020,00:41:38
4-,3G,0000.00,0,07/11/2020,00:41:42
3-,3G,0000.00,0,07/11/2020,00:41:44
2-,3G,0003.29,0,07/11/2020,00:41:47
4-,3G,0002.94,0,07/11/2020,00:41:51
3-,3G,0000.00,0,07/11/2020,00:41:53
2-,3G,0000.00,0,07/11/2020,00:41:56
4-,3G,0003.29,0,07/11/2020,00:42:00
3-,3G,0003.29,0,07/11/2020,00:42:02
2-,3G,0000.00,0,07/11/2020,00:42:05
4-,3G,0000.00,0,07/11/2020,00:42:09
3-,3G,0003.29,0,07/11/2020,00:42:11
2-,3G,0001.11,0,07/11/2020,00:42:14
4-,3G,0000.00,0,07/11/2020,00:42:18
3-,3G,0000.00,0,07/11/2020,00:42:20
2-,3G,0003.29,0,07/11/2020,00:42:23
4-,3G,0002.94,0,07/11/2020,00:42:27
3-,3G,0000.00,0,07/11/2020,00:42:29
2-,3G,0003.29,0,07/11/2020,00:42:32
4-,3G,0003.24,0,07/11/2020,00:42:36
3-,3G,0003.33,0,07/11/2020,00:42:38
2-,3G,0000.00,0,07/11/2020,00:42:41
4-,3G,0000.00,0,07/11/2020,00:42:45
3-,3G,0003.29,0,07/11/2020,00:42:47
2-,3G,0001.09,0,07/11/2020,00:42:50
4-,3G,0000.00,0,07/11/2020,00:42:54
3-,3G,0000.00,0,07/11/2020,00:42:56
2-,3G,0003.26,0,07/11/2020,00:42:59
4-,3G,0002.92,0,07/11/2020,00:43:03
3-,3G,0000.00,0,07/11/2020,00:43:05
2-,3G,0000.00,0,07/11/2020,00:43:08
4-,3G,0003.31,0,07/11/2020,00:43:12
3-,3G,0003.39,0,07/11/2020,00:43:14
2-,3G,0000.00,0,07/11/2020,00:43:17
4-,3G,0000.00,0,07/11/2020,00:43:21
3-,3G,0003.29,0,07/11/2020,00:43:23
2-,3G,0001.05,0,07/11/2020,00:43:26
4-,3G,0000.00,0,07/11/2020,00:43:30
3-,3G,0000.00,0,07/11/2020,00:43:32
2-,3G,0003.29,0,07/11/2020,00:43:35
4-,3G,0002.90,0,07/11/2020,00:43:39
3-,3G,0000.00,0,07/11/2020,00:43:41
2-,3G,0000.00,0,07/11/2020,00:43:44
4-,3G,0003.29,0,07/11/2020,00:43:48
3-,3G,0003.37,0,07/11/2020,00:43:50
2-,3G,0000.00,0,07/11/2020,00:43:53
4-,3G,0000.00,0,07/11/2020,00:43:57
3-,3G,0003.26,0,07/11/2020,00:43:59
2-,3G,0001.03,0,07/11/2020,00:44:02
4-,3G,0000.00,0,07/11/2020,00:44:06
3-,3G,0000.00,0,07/11/2020,00:44:08
2-,3G,0003.26,0,07/11/2020,00:44:11
4-,3G,0002.90,0,07/11/2020,00:44:15
3-,3G,0000.00,0,07/11/2020,00:44:17
2-,3G,0000.00,0,07/11/2020,00:44:20
4-,3G,0003.29,0,07/11/2020,00:44:24
3-,3G,0003.39,0,07/11/2020,00:44:26
2-,3G,0000.00,0,07/11/2020,00:44:29
4-,3G,0000.00,0,07/11/2020,00:44:33
3-,3G,0003.29,0,07/11/2020,00:44:35
2-,3G,0001.05,0,07/11/2020,00:44:38
4-,3G,0000.00,0,07/11/2020,00:44:42
3-,3G,0000.00,0,07/11/2020,00:44:44
2-,3G,0003.26,0,07/11/2020,00:44:47
4-,3G,0002.94,0,07/11/2020,00:44:51
3-,3G,0000.00,0,07/11/2020,00:44:53
2-,3G,0000.00,0,07/11/2020,00:44:56
4-,3G,0003.29,0,07/11/2020,00:45:00
3-,3G,0003.44,0,07/11/2020,00:45:02
2-,3G,0000.00,0,07/11/2020,00:45:05
4-,3G,0000.00,0,07/11/2020,00:45:09
3-,3G,0003.29,0,07/11/2020,00:45:11
2-,3G,0001.05,0,07/11/2020,00:45:14
4-,3G,0000.00,0,07/11/2020,00:45:18
3-,3G,0000.00,0,07/11/2020,00:45:20
2-,3G,0003.29,0,07/11/2020,00:45:23
4-,3G,0002.90,0,07/11/2020,00:45:27
3-,3G,0000.00,0,07/11/2020,00:45:29
2-,3G,0000.00,0,07/11/2020,00:45:32
4-,3G,0003.29,0,07/11/2020,00:45:36
3-,3G,0003.41,0,07/11/2020,00:45:38
2-,3G,0000.00,0,07/11/2020,00:45:41
4-,3G,0000.00,0,07/11/2020,00:45:45
3-,3G,0003.29,0,07/11/2020,00:45:47
2-,3G,0001.11,0,07/11/2020,00:45:50
4-,3G,0000.00,0,07/11/2020,00:45:54
3-,3G,0000.00,0,07/11/2020,00:45:56
2-,3G,0003.29,0,07/11/2020,00:45:59
4-,3G,0003.13,0,07/11/2020,00:46:03
3-,3G,0000.00,0,07/11/2020,00:46:05
2-,3G,0000.00,0,07/11/2020,00:46:08
4-,3G,0003.29,0,07/11/2020,00:46:12
3-,3G,0003.39,0,07/11/2020,00:46:14
2-,3G,0000.00,0,07/11/2020,00:46:17
4-,3G,0000.00,0,07/11/2020,00:46:21
3-,3G,0003.41,0,07/11/2020,00:46:23
2-,3G,0001.16,0,07/11/2020,00:46:26
4-,3G,0000.00,0,07/11/2020,00:46:30
3-,3G,0000.00,0,07/11/2020,00:46:32
2-,3G,0003.29,0,07/11/2020,00:46:35
4-,3G,0003.18,0,07/11/2020,00:46:39
3-,3G,0000.00,0,07/11/2020,00:46:41
2-,3G,0000.00,0,07/11/2020,00:46:44
4-,3G,0003.24,0,07/11/2020,00:46:48
3-,3G,0003.41,0,07/11/2020,00:46:50
2-,3G,0000.00,0,07/11/2020,00:46:53
4-,3G,0000.00,0,07/11/2020,00:46:57
3-,3G,0003.35,0,07/11/2020,00:46:59
2-,3G,0001.13,0,07/11/2020,00:47:02
4-,3G,0000.00,0,07/11/2020,00:47:06
3-,3G,0000.00,0,07/11/2020,00:47:08
2-,3G,0003.29,0,07/11/2020,00:47:11
4-,3G,0003.11,0,07/11/2020,00:47:15
3-,3G,0000.00,0,07/11/2020,00:47:17
2-,3G,0000.00,0,07/11/2020,00:47:20
4-,3G,0003.29,0,07/11/2020,00:47:24
3-,3G,0000.00,0,07/11/2020,00:47:26
2-,3G,0000.00,0,07/11/2020,00:47:29
4-,3G,0000.00,0,07/11/2020,00:47:33
3-,3G,0003.29,0,07/11/2020,00:47:35
2-,3G,0001.54,0,07/11/2020,00:47:38
4-,3G,0000.00,0,07/11/2020,00:47:42
3-,3G,0000.00,0,07/11/2020,00:47:44
2-,3G,0003.29,0,07/11/2020,00:47:47
4-,3G,0003.16,0,07/11/2020,00:47:51
3-,3G,0000.00,0,07/11/2020,00:47:53
2-,3G,0000.00,0,07/11/2020,00:47:56
4-,3G,0003.29,0,07/11/2020,00:48:00
3-,3G,0003.41,0,07/11/2020,00:48:02
2-,3G,0000.00,0,07/11/2020,00:48:05
4-,3G,0000.00,0,07/11/2020,00:48:09
3-,3G,0003.26,0,07/11/2020,00:48:11
2-,3G,0001.78,0,07/11/2020,00:48:14
4-,3G,0000.00,0,07/11/2020,00:48:18
3-,3G,0000.00,0,07/11/2020,00:48:20
2-,3G,0003.29,0,07/11/2020,00:48:23
4-,3G,0003.13,0,07/11/2020,00:48:27
3-,3G,0000.00,0,07/11/2020,00:48:29
2-,3G,0000.00,0,07/11/2020,00:48:32
4-,3G,0003.24,0,07/11/2020,00:48:36
3-,3G,0003.39,0,07/11/2020,00:48:38
2-,3G,0000.00,0,07/11/2020,00:48:41
4-,3G,0000.00,0,07/11/2020,00:48:45
3-,3G,0003.29,0,07/11/2020,00:48:47
2-,3G,0001.87,0,07/11/2020,00:48:50
4-,3G,0000.00,0,07/11/2020,00:48:54
3-,3G,0000.00,0,07/11/2020,00:48:56
2-,3G,0003.29,0,07/11/2020,00:48:59
4-,3G,0003.13,0,07/11/2020,00:49:03
3-,3G,0000.00,0,07/11/2020,00:49:05
2-,3G,0000.00,0,07/11/2020,00:49:08
4-,3G,0003.24,0,07/11/2020,00:49:12
3-,3G,0003.37,0,07/11/2020,00:49:14
2-,3G,0000.00,0,07/11/2020,00:49:17
4-,3G,0000.00,0,07/11/2020,00:49:21
3-,3G,0003.29,0,07/11/2020,00:49:23
2-,3G,0001.91,0,07/11/2020,00:49:26
4-,3G,0000.00,0,07/11/2020,00:49:30
3-,3G,0000.00,0,07/11/2020,00:49:32
2-,3G,0003.31,0,07/11/2020,00:49:35
4-,3G,0003.13,0,07/11/2020,00:49:39
3-,3G,0000.00,0,07/11/2020,00:49:41
2-,3G,0000.00,0,07/11/2020,00:49:44
4-,3G,0003.29,0,07/11/2020,00:49:48
3-,3G,0003.44,0,07/11/2020,00:49:50
2-,3G,0000.00,0,07/11/2020,00:49:53
4-,3G,0000.00,0,07/11/2020,00:49:57
3-,3G,0003.29,0,07/11/2020,00:49:59
2-,3G,0001.87,0,07/11/2020,00:50:02
4-,3G,0000.00,0,07/11/2020,00:50:06
3-,3G,0000.00,0,07/11/2020,00:50:08
2-,3G,0003.29,0,07/11/2020,00:50:11
4-,3G,0003.16,0,07/11/2020,00:50:15
3-,3G,0000.00,0,07/11/2020,00:50:17
2-,3G,0000.00,0,07/11/2020,00:50:20
4-,3G,0003.29,0,07/11/2020,00:50:24
3-,3G,0003.39,0,07/11/2020,00:50:26
2-,3G,0000.00,0,07/11/2020,00:50:29
4-,3G,0000.00,0,07/11/2020,00:50:33
3-,3G,0003.29,0,07/11/2020,00:50:35
2-,3G,0001.89,0,07/11/2020,00:50:38
4-,3G,0000.00,0,07/11/2020,00:50:42
3-,3G,0000.00,0,07/11/2020,00:50:44
2-,3G,0003.29,0,07/11/2020,00:50:47
4-,3G,0003.16,0,07/11/2020,00:50:51
3-,3G,0000.00,0,07/11/2020,00:50:53
2-,3G,0000.00,0,07/11/2020,00:50:56
4-,3G,0003.24,0,07/11/2020,00:51:00
3-,3G,0003.37,0,07/11/2020,00:51:02
2-,3G,0000.00,0,07/11/2020,00:51:05
4-,3G,0000.00,0,07/11/2020,00:51:09
3-,3G,0003.31,0,07/11/2020,00:51:11
2-,3G,0001.89,0,07/11/2020,00:51:14
4-,3G,0000.00,0,07/11/2020,00:51:18
3-,3G,0000.00,0,07/11/2020,00:51:20
2-,3G,0003.29,0,07/11/2020,00:51:23
4-,3G,0003.11,0,07/11/2020,00:51:27
3-,3G,0000.00,0,07/11/2020,00:51:29
2-,3G,0000.00,0,07/11/2020,00:51:32
4-,3G,0003.29,0,07/11/2020,00:51:36
3-,3G,0003.35,0,07/11/2020,00:51:38
2-,3G,0000.00,0,07/11/2020,00:51:41
4-,3G,0000.00,0,07/11/2020,00:51:45
3-,3G,0003.29,0,07/11/2020,00:51:47
2-,3G,0001.84,0,07/11/2020,00:51:50
4-,3G,0000.00,0,07/11/2020,00:51:54
3-,3G,0000.00,0,07/11/2020,00:51:56
2-,3G,0003.31,0,07/11/2020,00:51:59
4-,3G,0003.20,0,07/11/2020,00:52:03
3-,3G,0000.00,0,07/11/2020,00:52:05
2-,3G,0000.00,0,07/11/2020,00:52:08
4-,3G,0003.29,0,07/11/2020,00:52:12
3-,3G,0003.35,0,07/11/2020,00:52:14
2-,3G,0000.00,0,07/11/2020,00:52:17
4-,3G,0000.00,0,07/11/2020,00:52:21
3-,3G,0003.29,0,07/11/2020,00:52:23
2-,3G,0001.82,0,07/11/2020,00:52:26
4-,3G,0000.00,0,07/11/2020,00:52:30
3-,3G,0000.00,0,07/11/2020,00:52:32
2-,3G,0003.29,0,07/11/2020,00:52:35
4-,3G,0003.07,0,07/11/2020,00:52:39
3-,3G,0000.00,0,07/11/2020,00:52:41
2-,3G,0000.00,0,07/11/2020,00:52:44
4-,3G,0003.29,0,07/11/2020,00:52:48
3-,3G,0003.37,0,07/11/2020,00:52:50
2-,3G,0000.00,0,07/11/2020,00:52:53
4-,3G,0000.00,0,07/11/2020,00:52:57
3-,3G,0003.37,0,07/11/2020,00:52:59
2-,3G,0001.82,0,07/11/2020,00:53:02
4-,3G,0000.00,0,07/11/2020,00:53:06
3-,3G,0000.00,0,07/11/2020,00:53:08
2-,3G,0003.29,0,07/11/2020,00:53:11
4-,3G,0003.29,0,07/11/2020,00:53:15
3-,3G,0000.00,0,07/11/2020,00:53:17
